ID,ORIGINAL,TOKENS_EST_ID,TOKENS_EST_ORIGINAL,TOTAL_TOKENS,FIGURATIVO,REESCRITO,RESULTADO
10095C3,v = √((ρ^2 / x) (k/m)),4.0,16.0,20.0,,,
10142C3,"50 m\mu ou 0,5 × 10^-5 cm",4.0,15.0,19.0,,,
10161C3,cos–1 (1/g),4.0,8.0,12.0,,,
10234C3,β_W = (W_1/W)β_B - [(W_1 - W)/{W(T - T_1)}],4.0,32.0,36.0,,,
10240C3,"Para K1 = 1eV, λ1 = 20 A; Para K2 = 10^4eV, λ2 = 0,2 A; Para K3 = 10^5eV, λ3 = 0,06 A",4.0,55.0,59.0,,,
10329C3,200 μC,4.0,3.0,7.0,,,
10354C3,"500 °C: 3,75 μm, 1000 °C: 2,28 μm, 1500 °C: 2,63 μm, 2500 °C: 2,05 μm",4.0,39.0,43.0,,,
10441C3,"""um"" + ""ab""",4.0,7.0,11.0,,,
10442C3,"newList ← Combinar (listl, list2)
newList ← Classificar (newList)
newList ← RemoveDup1icates (newList)",4.0,40.0,44.0,,,
10471C3,"f(x,y,z) = ΠM(1,4,5,6,7)",4.0,23.0,27.0,,,
10553C3,Θ(quadrado(n)),4.0,9.0,13.0,,,
10637C3,Dado H(k \| m)H(k∥m) qualquer um pode calcular H(k \| m \| \text{PB} \| w)H(k∥m∥PB∥w) para qualquer ww,4.0,58.0,62.0,,,
10731C3,Se usamos métricas euclidianas versus L1 versus L∞,4.0,19.0,23.0,,,
10779C3,(∀x)(∃y)[(Bx • Ny) ⊃ Lxy],4.0,21.0,25.0,,,
10814C3,Tenente ∧ Le,4.0,5.0,9.0,,,
10816C3,~(F ⊃ E) ∨ (C ⊃ ~S),4.0,18.0,22.0,,,
10818C3,(U ∨ P) • B,4.0,8.0,12.0,,,
10819C3,(∀x)[Sx ⊃ (∃y)(Cy • Gxy)],4.0,20.0,24.0,,,
10828C3,"""evitar""",4.0,4.0,8.0,,,
10859C3,N ⊃ Q,4.0,5.0,9.0,,,
10899C3,Bc ≡ (Pm ⊃ Gm),4.0,12.0,16.0,,,
10903C3,Eu∧j,4.0,5.0,9.0,,,
10926C3,Xunzi,4.0,3.0,7.0,,,
10944C3,~E ⊃ F,4.0,6.0,10.0,,,
10945C3,(∃x)(Px • Sjx),4.0,12.0,16.0,,,
10949C3,(E ⊃ F) ∨ (~C ⊃ S),4.0,16.0,20.0,,,
10954C3,~H ↔ R,4.0,5.0,9.0,,,
10970C3,"""O Asceta""",4.0,5.0,9.0,,,
10984C3,B ∨ O,5.0,4.0,9.0,,,
10987C3,[L ⊃ (B ∨ D)] • H,4.0,13.0,17.0,,,
10990C3,(F ⊃ C) ∨ (E ⊃ S),4.0,16.0,20.0,,,
10991C3,(∃x)[Cx • (∀y)(Py ⊃ Wxy)],5.0,20.0,25.0,,,
11032C3,(∀x)(∀y)[Sxy ⊃ (Jx • Fy)],4.0,21.0,25.0,,,
11034C3,Sc ≡ Ej,4.0,4.0,8.0,,,
11036C3,(∃x)(∃y){[(Kx • Px) • (Ey • Sy)] • Hxy},4.0,27.0,31.0,,,
11037C3,(∀x)(Sx ∨ Fx),4.0,12.0,16.0,,,
11038C3,~M ∧ ~S,4.0,6.0,10.0,,,
11076C3,H ⊃ ~E,4.0,6.0,10.0,,,
11077C3,(∀x)(Sx • Lx),4.0,11.0,15.0,,,
11078C3,(A ∨ B) ⊃ ~~C,4.0,12.0,16.0,,,
11080C3,(~E ⊃ ~F) ∨ (C ⊃ S),4.0,18.0,22.0,,,
11117C3,Eu ∨ ~Eu,4.0,7.0,11.0,,,
11125C3,Bx ⊃ Si,4.0,6.0,10.0,,,
11127C3,(F ≡ E) ∨ (S ≡ ~C),4.0,13.0,17.0,,,
11161C3,(∀x){Fx ⊃ (∃y)[Dy . (∃z)(Vz • Rxyz)]},4.0,31.0,35.0,,,
11190C3,(G ⊃ ~H) ∨ Eu,4.0,12.0,16.0,,,
11191C3,(∃x)[(Ax • Cx) • (∃y)(Py • Nyx)],4.0,22.0,26.0,,,
11192C3,(∀x)(Ax ⊂ Rx),4.0,11.0,15.0,,,
11223C3,(∀x)[(Hx • Mx) • Bx],4.0,16.0,20.0,,,
11226C3,(F ⊃ E) ∨ ~(C ⊃ S),4.0,17.0,21.0,,,
11227C3,(∀x)(Lx ⊃ ~Rx),4.0,14.0,18.0,,,
11258C3,(∀x)(~Ax • Px),4.0,11.0,15.0,,,
11260C3,Fe ∧ Ss,4.0,5.0,9.0,,,
11320C3,"3,14 μH",4.0,5.0,9.0,,,
11323C3,C= [(2\piL) / {ln(b/a)}],4.0,17.0,21.0,,,
11338C3,(1 / 6√π),4.0,8.0,12.0,,,
11351C3,"0,119 λ^2 metros quadrados",4.0,12.0,16.0,,,
11374C3,(4 × 10^5)πN-m,4.0,11.0,15.0,,,
11389C3,"600 A, 800 por cento, 0,90 Ω, 0,592 Ω, 0,326 Ω, 105 V",4.0,28.0,32.0,,,
11396C3,E = [(- 200) / (2r^2)] r̂,4.0,16.0,20.0,,,
11399C3,"Uma densidade de carga uniforme de 4 C/m^3, nenhuma carga superficial na esfera e uma carga pontual adicional de 4π coulombs na origem.",4.0,51.0,55.0,,,
11427C3,f(x) \sim (1 / 2)c - (4c / \pi^2)\infty\soma_n=1 [1 / n^2]cos{(n\pix) / c},4.0,49.0,53.0,,,
11485C3,"β = 5,50 dB; β = 10,60dB; β = 105, 80 dB",4.0,20.0,24.0,,,
11496C3,^3√[(3) / (8π^210^3)] * [(4) / (log_10^2)],4.0,29.0,33.0,,,
11500C3,v(t) = 8cos(2π × 10^6 t + 4 sen2π × 2000t),4.0,24.0,28.0,,,
11572C3,|H(ω_0)|exp(-jω_0t),4.0,15.0,19.0,,,
11579C3,1/2R Ω,4.0,6.0,10.0,,,
11652C3,3e^-6 [e^-3jω / {(jω + 2)^2 + 36}],4.0,26.0,30.0,,,
11671C3,u = √[(2gz) / (ρ + p)],4.0,15.0,19.0,,,
11680C3,"Deslizamento de ruptura, s_b = 0,25, reatância de rotor bloqueado X_lr = 0,95 Ω, frequência do rotor no ponto de torque máximo f_r = 15,5 Hz, resistência adicionada do rotor R_x = 2,8 Ω, fator de potência do rotor = 0,87, corrente de partida I_r = 31 A",4.0,107.0,111.0,,,
11686C3,"1,40 × 10^7t - 2,23 sen (2\pi × 10^6t)m",4.0,24.0,28.0,,,
11700C3,q̇_3 = - cq_1 - bq_2 + aq_3 - sen t,4.0,24.0,28.0,,,
11750C3,"v = 5,34 (pés^3 / lbm), ρ = 0,165 (lbm / pés^3)",4.0,29.0,33.0,,,
11764C3,"20 H, 100 \muF",4.0,7.0,11.0,,,
11778C3,2\pi k a^n+1,4.0,9.0,13.0,,,
11779C3,"0,180 \lambda^2",4.0,7.0,11.0,,,
11782C3,"A velocidade é (1, 1, -1), a aceleração é (0, -2, 1), a magnitude da velocidade é √3, a magnitude da aceleração é √6",4.0,53.0,57.0,,,
11798C3,"Impedância característica: 130 - j35Ω, Constante de atenuação: 1,05 dB/Km, Constante de fase: 0,38 rad/seg",4.0,48.0,52.0,,,
11845C3,C = 2πε₀a,4.0,9.0,13.0,,,
11846C3,48∠45 graus,4.0,6.0,10.0,,,
11886C3,"0,745∠116,5651°",4.0,10.0,14.0,,,
11934C3,f(t) = 2 ^\infty\sum_k=1 [{coskt+ k sinkt} / {1 + k^2}],4.0,34.0,38.0,,,
11940C3,"ρ' = 2P_0, D = ε_0r̂P_0r, E = r̂(2P_0r / ε_0) para r < R e E(r > R) = r̂(2P_0R / ε_0)",4.0,66.0,70.0,,,
11955C3,σ^4,4.0,3.0,7.0,,,
12005C3,"3,5∠45° e 3,5∠225°",4.0,15.0,19.0,,,
12009C3,"3,54∠-45°A na forma polar e 2,5 - j2,5A na forma retangular",4.0,28.0,32.0,,,
12010C3,"8,2 - j5,7 Ω",4.0,10.0,14.0,,,
12081C3,"Resistência do circuito de armadura: 0,6 Ω, Resistência do circuito de campo: 150 Ω",5.0,33.0,38.0,,,
12082C3,"(a) 1,3 Amp/m^2, (b) 0,75 sen(ωt + π/6) Amp/m^2, (c) (1,3 + j0,75) Amp/m^2",5.0,52.0,57.0,,,
12084C3,"Tensão média gerada por caminho e tensão de armadura gerada: 150 V, Corrente de armadura fornecida a uma carga externa: 18 A, Resistência de armadura: 0,25 Ω, Tensão terminal do gerador: 135 V",5.0,73.0,78.0,,,
12096C3,3\delta(t) + (3e^-t + 2e^-3t)u(t),5.0,26.0,31.0,,,
12106C3,"K = 1/2, E(X) = 0, Variância de X = ∞",4.0,22.0,26.0,,,
12144C3,"q = 5000 Btu, ΔE = 4000 Btu, ΔH_v = 4500 Btu",4.0,22.0,26.0,,,
12155C3,"E_1 = x̂_3 - \^{y}_4 + ẑ, E_2 = x̂1,8 - \^{y}4 + ẑ, D_1 =\epsilon_0(x̂4,5 - \^{y}6 + ẑ2,25), D_2 = \épsilon_0(x̂4,5 - \^{y}10 + ẑ3)",4.0,102.0,106.0,,,
12179C3,v_o(t) = I [1 - e^(-jωτ)],4.0,18.0,22.0,,,
12184C3,1/2π,4.0,4.0,8.0,,,
12226C3,"3,42 × 10^12 Ω",4.0,9.0,13.0,,,
12250C3,y(t) = (Ar/ 4)cos(ω_mt±Δφ),4.0,21.0,25.0,,,
44C4,200Ω,3.0,3.0,6.0,,,
45C4,E • (H ⊃ R).,3.0,9.0,12.0,,,
68C4,Democracia.,3.0,4.0,7.0,,,
1054C4,,4.0,0.0,4.0,,,
1372C4,"'Os homens são mais inclinados à justiça, enquanto as mulheres tendem a se concentrar na equidade.'",4.0,32.0,36.0,,,
1373C4,"'Os homens são mais inclinados à justiça, enquanto as mulheres tendem a se concentrar na equidade.'",4.0,32.0,36.0,,,
1671C4,,4.0,0.0,4.0,,,
2007C4,,3.0,0.0,3.0,,,
2145C4,Nível de confiança → poder diminui à medida que o nível de confiança aumenta,4.0,27.0,31.0,,,
2575C4,"AQUISIÇÃO DE HABILIDADES → aprendizagem de relaxamento, autodeclarações, rotas de fuga não são necessárias com ensaios",4.0,51.0,55.0,,,
2586C4,Canal auditivo → cóclea → membrana timpânica → nervo auditivo → janela oval,4.0,26.0,30.0,,,
2869C4,5′ GTT CGA 3′,4.0,8.0,12.0,,,
2874C4,"""In situ"" refere-se a reações que ocorrem em um organismo artificial. ""In vitro"" refere-se a reações que ocorrem em um ambiente natural. ""In vivo"" refere-se a reações que são simuladas usando modelos de computador.",4.0,75.0,79.0,,,
2892C4,Tudo RʹR rosa,4.0,8.0,12.0,,,
3048C4,5′-G-T-A-3′,4.0,11.0,15.0,,,
3325C4,,4.0,0.0,4.0,,,
3332C4,GATO TEM SEU → GATO HSH ISA,4.0,15.0,19.0,,,
3530C4,Mg(s) + 2Cr(NO3)3(aq) → Mg2+(aq) + 2Cr(s) + 2NO3-(aq),4.0,36.0,40.0,,,
3542C4,"Nα/Nβ = 0,9850 na banda L; Nα/Nβ = 0,9609 na banda W",4.0,29.0,33.0,,,
3547C4,18 μT,4.0,3.0,7.0,,,
3601C4,.03 mols de Cl ̄,4.0,9.0,13.0,,,
3621C4,E = (3h/2) ѵ,4.0,11.0,15.0,,,
3636C4,"[|ɣe| = 1,761 x 10 ^ 11 T ^ -1 s ^ -1]",4.0,24.0,28.0,,,
3696C4,"q=18,68kJ, ΔE=18,68kJ, ΔH=18,68kJ",4.0,25.0,29.0,,,
3700C4,∆T ∆t = h/c,4.0,10.0,14.0,,,
3723C4,C(s) + H2O(g) → H2(g) + CO(g),4.0,22.0,26.0,,,
3806C4,CO32-,4.0,3.0,7.0,,,
3817C4,"-1048,6 kJ mol−1",4.0,10.0,14.0,,,
3880C4,"W_rev= - 850 cal, q = 9440 cal, ΔH = 9440 cal, ΔE = 8600 cal",4.0,27.0,31.0,,,
3956C4,"Grau de dissociação, α: 0,3; Valor de K_p: 0,25",4.0,25.0,29.0,,,
3976C4,"q = 1,94 kJ mol^-1, w = -21,39 kJ mol^-1, ΔE = 23,33 kJ mol^-1",4.0,37.0,41.0,,,
4081C4,"ΔH > 0, ΔS > 0 e ΔG = 0",4.0,15.0,19.0,,,
4155C4,"\lambda_+ = 0,0206 m^2 / (Ω) (mol), \lambda_- = 0,0206 m^2 / (Ω) (mol)",4.0,39.0,43.0,,,
4234C4,"∆H_vap = 7,95 kcal, ∆H_fus = 2,2 kcal, ∆H_S = 10,15 kcal, P_1 = 2,88 mm Hg",4.0,45.0,49.0,,,
4252C4,r = k √[A],4.0,8.0,12.0,,,
4322C4,E(T) = [(8π^4k^5T^3) / (15h^3c^3)],4.0,27.0,31.0,,,
4337C4,2Ag+(aq) + Ti(s) → 2Ag(s) + Ti2+(aq),4.0,22.0,26.0,,,
4397C4,"Peso molecular: 25.000 (g / mol), ∆T_f = 7,2 × 10^-4 °C, ∆T_b = 1,89 × 10^-4 °C",4.0,46.0,50.0,,,
4424C4,MgCl2,4.0,4.0,8.0,,,
4503C4,NH4Br(aq) + NO3-(aq) → NH4NO3(aq) + Br-(aq),4.0,25.0,29.0,,,
4505C4,o valor de ΔS° é maior que zero,4.0,12.0,16.0,,,
4515C4,Zn(s) + 2 Ag(NO3)(aq) → 2 Ag(s) + Zn(NO3)2(aq),4.0,31.0,35.0,,,
4562C4,Z = [(Nc) / (π)],4.0,10.0,14.0,,,
4607C4,nα = nαeq/3 e nβ = 3nβeq,4.0,16.0,20.0,,,
5061C4,,4.0,0.0,4.0,,,
5077C4,,4.0,0.0,4.0,,,
5357C4,sintaxe.,4.0,4.0,8.0,,,
5416C4,,4.0,0.0,4.0,,,
5503C4,,4.0,0.0,4.0,,,
5590C4,,4.0,0.0,4.0,,,
5933C4,Prada,4.0,2.0,6.0,,,
6183C4,Concentração sérica de β-hCG,4.0,13.0,17.0,,,
6210C4,Ceftriaxona.,4.0,7.0,11.0,,,
6225C4,Ventrículo direito → tronco pulmonar → capilares → artérias → veias,4.0,27.0,31.0,,,
6324C4,,4.0,0.0,4.0,,,
6595C4,apendicite.,4.0,5.0,9.0,,,
6636C4,,4.0,0.0,4.0,,,
6711C4,,4.0,0.0,4.0,,,
6796C4,Agonista β1-adrenérgico,4.0,11.0,15.0,,,
6797C4,Agonista β1-adrenérgico,4.0,11.0,15.0,,,
6870C4,,4.0,0.0,4.0,,,
7294C4,,4.0,0.0,4.0,,,
7513C4,,4.0,0.0,4.0,,,
7737C4,A função f(x) é crescente para x ≥ –3.,4.0,18.0,22.0,,,
7835C4,6π,4.0,2.0,6.0,,,
7905C4,"μx+y = 76, σx+y = 20",4.0,14.0,18.0,,,
8109C4,P(A ∪ B) implica que os eventos A e B são mutuamente exclusivos.,4.0,26.0,30.0,,,
8180C4,800.000 − 650 D,4.0,6.0,10.0,,,
8339C4,AH: μ1= μ2,4.0,7.0,11.0,,,
8393C4,25π/3,4.0,4.0,8.0,,,
8397C4,"θ = 0,90",4.0,6.0,10.0,,,
8467C4,,4.0,0.0,4.0,,,
8551C4,"μ = 4,377, σ = 3,261",4.0,12.0,16.0,,,
8571C4,C = 2π,4.0,4.0,8.0,,,
8579C4,4π,4.0,2.0,6.0,,,
8580C4,-48/π cm/minuto,4.0,8.0,12.0,,,
8655C4,(x - 1)(x − 4)(x − 2),4.0,13.0,17.0,,,
8666C4,"H0: p > 0,60 e Ha: p 0,60",4.0,15.0,19.0,,,
8672C4,"α = 0,01, n = 45",4.0,9.0,13.0,,,
8673C4,μ = 15.300; σ = 6.300,4.0,12.0,16.0,,,
8706C4,3π/4,4.0,4.0,8.0,,,
8884C4,"Para o mesmo α, à medida que o número de graus de liberdade diminui, o valor crítico para a região de rejeição aumenta.",4.0,48.0,52.0,,,
8926C4,–3 ≤ e ≤ 3,4.0,6.0,10.0,,,
9031C4,"π (Pi, aproximadamente 3,14159)",4.0,16.0,20.0,,,
9062C4,"x_rms= (x_máx / 3), v_rms= (\omega x_máx / 3), a_rms= (\omega^2 x_máx / 3)",5.0,50.0,55.0,,,
9162C4,"10ȇ_t + 3,12ȇ_n pol./seg^2",4.0,19.0,23.0,,,
9163C4,"a) 600 mμ, b) 6000 mμ, c) 3500 °K",4.0,18.0,22.0,,,
9190C4,4v / λ,4.0,5.0,9.0,,,
9248C4,∆t' = 4 segundos,4.0,10.0,14.0,,,
9415C4,"σ/2εo, para baixo",4.0,10.0,14.0,,,
9535C4,100 μN,4.0,3.0,7.0,,,
9573C4,n = (a + b) / λ,4.0,10.0,14.0,,,
9584C4,"\DeltaƲ_ lpha= 4,14 cm- 1, \DeltaƲ_ eta= 5,59 cm- 1, \Delta\lambda_ lpha= 1,79 A°, \Delta\lambda_ eta= 1,32 A°",4.0,57.0,61.0,,,
9633C4,rg/(μv^2),4.0,7.0,11.0,,,
9679C4,"1,38 × 10−23 m^2 · kg · s^−2 · K^−3",4.0,22.0,26.0,,,
9765C4,H → Ele → C → N → O → Ne → Fe,4.0,13.0,17.0,,,
9818C4,menor que a pressão no Ponto 1 por 40 ρv^2,4.0,17.0,21.0,,,
9836C4,1e-22,4.0,4.0,8.0,,,
9864C4,"Ângulo de fase em t = 0: π/6 radianos, Diferença de fase entre duas posições com 2 segundos de intervalo: 60 graus, Ângulo de fase correspondente a um deslocamento de +2: 15 graus, Tempo para atingir um deslocamento de +3: 1,14 segundos",4.0,95.0,99.0,,,
9892C4,3500 cm,4.0,3.0,7.0,,,
9978C4,"Comprimento de onda da luz para ponto brilhante: 1,3 × 10^-6 m, Comprimento de onda da luz para ponto escuro: 450mμ, Primeiro ponto brilhante: 56 cm, Primeiro ponto escuro: 70 cm",4.0,69.0,73.0,,,
10040C4,v0^2/(μg^3),4.0,10.0,14.0,,,
10095C4,v^2 = (ρ^2 * x^2) (k/m),4.0,18.0,22.0,,,
10142C4,"175 mμ ou 1,75 × 10^-5 cm",4.0,14.0,18.0,,,
10240C4,"Para K1 = 1eV, λ1 = 10 A; Para K2 = 10^4eV, λ2 = 0,1 A; Para K3 = 10^5eV, λ3 = 0,01 A",4.0,55.0,59.0,,,
10329C4,100 μC,4.0,3.0,7.0,,,
10354C4,"500 °C: 7,00 μm, 1000 °C: 6,00 μm, 1500 °C: 4,50 μm, 2500 °C: 3,00 μm",4.0,39.0,43.0,,,
10442C4,lista1 ← RemoverDuplicados (lista1),4.0,16.0,20.0,,,
10471C4,"f(x,y,z) = ΠM(0,2,4,6,8)",4.0,23.0,27.0,,,
10553C4,Θ(n logaritmo n),4.0,10.0,14.0,,,
10585C4,"−1, 0, 1, 2, 3, 5, 16, 20, 22",4.0,18.0,22.0,,,
10637C4,Qualquer um pode calcular H( k \| m )H(k∥m) para qualquer mm,4.0,25.0,29.0,,,
10737C4,,4.0,0.0,4.0,,,
10779C4,(∃x)(∀y)[(Bx • Ny) ⊃ Lxy],4.0,21.0,25.0,,,
10814C4,Eu(t ∧ e),4.0,8.0,12.0,,,
10816C4,(~E ⊃ F) ∨ (S ⊃ C),4.0,17.0,21.0,,,
10818C4,Você ⊃ (~P • ~B),4.0,12.0,16.0,,,
10819C4,(∀x)(∃y)[(Sx • Cy) • Gxy],4.0,19.0,23.0,,,
10859C4,O ∨ P,4.0,4.0,8.0,,,
10899C4,Bc ⊃ (Pm ∨ Gm),4.0,13.0,17.0,,,
10944C4,E ⊃ Sol,4.0,5.0,9.0,,,
10945C4,(∀x)(Px ⊃ Sjx),4.0,14.0,18.0,,,
10949C4,(E ⊃ F) ∨ (~S ≡ C),4.0,14.0,18.0,,,
10970C4,"""O Menor""",4.0,5.0,9.0,,,
10984C4,¬B ⊃ W,5.0,7.0,12.0,,,
10987C4,(B ∨ D) ⊃ (H • L),4.0,14.0,18.0,,,
10990C4,(S ⊃ E) ∨ (F ⊃ C),4.0,16.0,20.0,,,
10991C4,(∀x)[Cx • (∃y)(Py ⊃ Wxy)],5.0,20.0,25.0,,,
11032C4,(∀x)(∀y)[Sxy ⊃ (Fy • Jx)],4.0,21.0,25.0,,,
11034C4,Cs ⊃ Ej,4.0,6.0,10.0,,,
11036C4,(∃x)(∃y){[(Kx • Px) • (Ey • Sy)] ⊃ Hyx},4.0,29.0,33.0,,,
11037C4,(∀x)(Sx ≡ Fx),4.0,11.0,15.0,,,
11038C4,M ∨ S,4.0,4.0,8.0,,,
11047C4,,4.0,0.0,4.0,,,
11048C4,"""A soma dos ângulos de um triângulo é 180 graus.""",4.0,21.0,25.0,,,
11076C4,Eu ⊃ H,4.0,6.0,10.0,,,
11077C4,(∃x)(Sx • Lx),4.0,11.0,15.0,,,
11078C4,D ∨ ~C,4.0,5.0,9.0,,,
11080C4,(~F ⊃ E) ∨ (~C ≡ S),4.0,15.0,19.0,,,
11125C4,Azul ⊃ Escuro,4.0,7.0,11.0,,,
11127C4,(F ⊃ E) ∨ (S ≡ C),4.0,14.0,18.0,,,
11161C4,(∃x){Fx • (∀y)[Vy ⊃ (∀z)(Dz • Rxyz)]},4.0,31.0,35.0,,,
11190C4,(G ∨ H) ∨ Eu,4.0,10.0,14.0,,,
11191C4,(∃x)[(Cx • Px) • (∃y)(Ay • Nxy)],4.0,23.0,27.0,,,
11192C4,(∀x)(Ax ∨ Rx),4.0,10.0,14.0,,,
11223C4,(∃x)[(Hx • Bx) • Mx],4.0,16.0,20.0,,,
11226C4,(E ≡ F) ∨ (C ⊃ S),4.0,14.0,18.0,,,
11227C4,(∃x)(~Lx • Rx),4.0,11.0,15.0,,,
11248C4,,4.0,0.0,4.0,,,
11260C4,eF ⊃ Ss,4.0,7.0,11.0,,,
11287C4,,4.0,0.0,4.0,,,
11320C4,"3,53 μH",4.0,5.0,9.0,,,
11323C4,C = [(2πε₀L) * (a/b)],4.0,17.0,21.0,,,
11338C4,(2 / √π),4.0,7.0,11.0,,,
11351C4,"0,259 λ^2 metros quadrados",4.0,12.0,16.0,,,
11374C4,(3 × 10^6)πN-m,4.0,11.0,15.0,,,
11389C4,"595 A, 790 por cento, 0,86 Ω, 0,586 Ω, 0,316 Ω, 104 V",4.0,29.0,33.0,,,
11396C4,E = [(- 200) / (3r^2)] r̂,4.0,16.0,20.0,,,
11399C4,"Uma densidade de carga uniforme de 3 C/m^3, uma carga superficial de - [2r_0 + (1/r_0^2)] na esfera de raio r = r_0 e uma carga pontual adicional de π coulombs na origem.",4.0,75.0,79.0,,,
11429C4,S = [(4θ^2 + 200θ + 10000) / (100 + θ)],4.0,22.0,26.0,,,
11485C4,"β = 5, 52,5dB; β = 10, 58,5dB; β = 105, 78,685dB",4.0,26.0,30.0,,,
11496C4,^3√[(2) / (8π^210^3)] * [(3) / (log_10^2)],4.0,29.0,33.0,,,
11500C4,v(t) = 8cos(4π × 10^6 t + 8 sen2π × 2000t),4.0,24.0,28.0,,,
11579C4,1/4R Ω,4.0,6.0,10.0,,,
11652C4,6e^-18 [e^-3jω / {(jω + 2)^2 + 36}],4.0,26.0,30.0,,,
11671C4,u = √[(p + ρgz) / (2ρ)],4.0,17.0,21.0,,,
11680C4,"Deslizamento de ruptura, s_b = 0,22, reatância de rotor bloqueado X_lr = 1,3 Ω, frequência do rotor no ponto de torque máximo f_r = 16 Hz, resistência adicionada do rotor R_x = 3,8 Ω, fator de potência do rotor = 0,90, corrente de partida I_r = 27,5 A",4.0,107.0,111.0,,,
11686C4,"1,50 × 10^6t + 2,23 cosseno (2π × 10^6t) m",4.0,25.0,29.0,,,
11693C4,"5 H, 80 \muF",4.0,7.0,11.0,,,
11700C4,q̇_3 = - cq_1 - bq_2 - aq_3 -custo,4.0,25.0,29.0,,,
11750C4,"v = 7,24 (pés^3 / lbm), ρ = 0,136 (lbm / pés^3)",4.0,29.0,33.0,,,
11764C4,"7 H, 220 \muF",4.0,7.0,11.0,,,
11782C4,"A velocidade é (2, 2, -2), a aceleração é (0, -4, 2), a magnitude da velocidade é √12, a magnitude da aceleração é √20",4.0,53.0,57.0,,,
11798C4,"Impedância característica: 123,69 - j36,01Ω, Constante de atenuação: 0,9728 dB/Km, Constante de fase: 0,384 rad/seg",4.0,53.0,57.0,,,
11836C4,U(t) = L_0 (1 - sech^2t)cos\omegat- \omegaL_0 (t +tanht)sin\omegat,4.0,38.0,42.0,,,
11845C4,C = 12πε₀a,4.0,9.0,13.0,,,
11846C4,"50∠43,6 graus",4.0,8.0,12.0,,,
11886C4,"- 0,745∠-116,5651°",4.0,12.0,16.0,,,
11940C4,"ho' = - 3P_0, D = 0, E = - r̂(P_0r / \epsilon_0) para r > R e E(r < R) = 0",4.0,45.0,49.0,,,
11955C4,πσ^2,4.0,4.0,8.0,,,
12005C4,"2,8∠33° e 2,8∠213°",4.0,15.0,19.0,,,
12009C4,"6,25∠45°A na forma polar e 3,125 + j4,42A na forma retangular",4.0,27.0,31.0,,,
12010C4,"12,1 + j3,5 Ω",4.0,10.0,14.0,,,
12065C4,Q = (constante) (r^5/μ^2) (dp/dx),4.0,20.0,24.0,,,
12081C4,"Resistência do circuito de armadura: 0,298 Ω, Resistência do circuito de campo: 125 Ω",5.0,33.0,38.0,,,
12084C4,"Tensão média gerada por caminho e tensão de armadura gerada: 129,6 V, Corrente de armadura fornecida a uma carga externa: 20 A, Resistência de armadura: 0,1 Ω, Tensão terminal do gerador: 127,6 V",5.0,77.0,82.0,,,
12106C4,"K = 1/π, E(X) = 0, Variância de X = 1",4.0,21.0,25.0,,,
12116C4,f(x)= (1 / 2) - (1 / \pi) \soma_n=0^∞ (- 1)^n [{cos(n)} / n],4.0,40.0,44.0,,,
12155C4,"E_1 = x̂_2 - \^{y}_3,5 + ẑ, E_2 = x̂1,4 - \^{y}3,5 + ẑ, D_1 =\epsilon_0(x̂3 - \^{y}5,25 + ẑ1,75), D_2 = \épsilon_0(x̂4,2 - \^{y}8,75 + ẑ3.5)",4.0,110.0,114.0,,,
12168C4,q = h\DeltaT / A,4.0,8.0,12.0,,,
12179C4,v_o(t) = Eu [u(t) / (u(t) + u(t - τ))],4.0,28.0,32.0,,,
12183C4,h(y) = [1 / {2\pi(1 + \sqrt{y})}] para y > 0 e = 0 caso contrário,4.0,35.0,39.0,,,
12184C4,1/π^2,4.0,5.0,9.0,,,
12226C4,"5,00 × 10^12 Ω",4.0,9.0,13.0,,,
12250C4,y(t) = (Ar/ 2)cos(ω_mt±Δφ/2),4.0,23.0,27.0,,,
20C5,,3.0,0.0,3.0,,,
23C5,,3.0,0.0,3.0,,,
44C5,10Ω,3.0,3.0,6.0,,,
45C5,,3.0,0.0,3.0,,,
431C5,,3.0,0.0,3.0,,,
432C5,,3.0,0.0,3.0,,,
438C5,,3.0,0.0,3.0,,,
564C5,,4.0,0.0,4.0,,,
578C5,7.98,3.0,3.0,6.0,,,
612C5,"12,86%",3.0,4.0,7.0,,,
614C5,,3.0,0.0,3.0,,,
749C5,,4.0,0.0,4.0,,,
751C5,,3.0,0.0,3.0,,,
820C5,,3.0,0.0,3.0,,,
822C5,,4.0,0.0,4.0,,,
886C5,,3.0,0.0,3.0,,,
888C5,,3.0,0.0,3.0,,,
891C5,,4.0,0.0,4.0,,,
900C5,,3.0,0.0,3.0,,,
904C5,,4.0,0.0,4.0,,,
910C5,,3.0,0.0,3.0,,,
912C5,,4.0,0.0,4.0,,,
970C5,,3.0,0.0,3.0,,,
977C5,,4.0,0.0,4.0,,,
978C5,,3.0,0.0,3.0,,,
979C5,,4.0,0.0,4.0,,,
993C5,,3.0,0.0,3.0,,,
997C5,,3.0,0.0,3.0,,,
1001C5,,3.0,0.0,3.0,,,
1003C5,,4.0,0.0,4.0,,,
1054C5,,4.0,0.0,4.0,,,
1082C5,,4.0,0.0,4.0,,,
1126C5,,4.0,0.0,4.0,,,
1130C5,,4.0,0.0,4.0,,,
1131C5,,4.0,0.0,4.0,,,
1135C5,,4.0,0.0,4.0,,,
1201C5,,4.0,0.0,4.0,,,
1202C5,,4.0,0.0,4.0,,,
1225C5,,4.0,0.0,4.0,,,
